id,seller_id,discs,price,newfrom,usedfrom,edition,form,release_date
58c6eec6-d952-11eb-923e-d95dfd5674ed,03645b34-e669-4a7d-8583-602d2f2b4c56,26,6,22,4,Special Extended Version,Prime Video,Sat Mar 27 2021 19:05:43 GMT-0700 (Pacific Daylight Time)
58c6eec7-d952-11eb-923e-d95dfd5674ed,9313c25d-7c8d-40f4-8056-a2812684103e,3,37,12,20,Special Edition,DVD,Mon Sep 28 2020 10:11:27 GMT-0700 (Pacific Daylight Time)
58c6eec8-d952-11eb-923e-d95dfd5674ed,3535d249-33d7-4969-acb7-145b7c533057,29,35,35,11,Limited Edition,4K,Sun Mar 07 2021 01:01:07 GMT-0800 (Pacific Standard Time)
58c6eec9-d952-11eb-923e-d95dfd5674ed,a3c008e5-e82d-40dc-a4bc-56cb71a41e31,33,38,24,15,Limited Edition,4K,Tue Oct 13 2020 07:41:41 GMT-0700 (Pacific Daylight Time)
58c6eeca-d952-11eb-923e-d95dfd5674ed,64aec7aa-dcc0-4214-b160-6735187db8fd,37,15,14,21,Limited Edition,4K,Tue Feb 16 2021 05:28:13 GMT-0800 (Pacific Standard Time)
58c6eecb-d952-11eb-923e-d95dfd5674ed,16146fac-25f0-4b63-b7f3-a63b9adcfaf0,47,35,23,25,Limited Edition,4K,Mon Oct 19 2020 14:36:35 GMT-0700 (Pacific Daylight Time)
58c6eecc-d952-11eb-923e-d95dfd5674ed,16bf8e69-ce63-4cf3-83ce-6ac386c1b3e4,29,35,11,8,Limited Collector's Edition,Blu-ray,Sun Oct 18 2020 14:20:25 GMT-0700 (Pacific Daylight Time)
58c6eecd-d952-11eb-923e-d95dfd5674ed,720f8f69-fa3a-44e4-88cf-2207941f5003,21,32,6,15,,DVD,Mon Jan 25 2021 17:46:17 GMT-0800 (Pacific Standard Time)
58c6eece-d952-11eb-923e-d95dfd5674ed,62310785-c62c-458c-8cbc-ae870742cbd7,30,21,38,3,,DVD,Fri Jun 18 2021 05:36:52 GMT-0700 (Pacific Daylight Time)
58c6eecf-d952-11eb-923e-d95dfd5674ed,d021aa28-0d73-409e-9e0e-fcd42316637b,0,8,8,21,Collector's Edition,4K,Sat Mar 27 2021 04:32:37 GMT-0700 (Pacific Daylight Time)
58c6eed0-d952-11eb-923e-d95dfd5674ed,6e580e6e-9aeb-4081-b387-1202827e50ed,21,29,8,29,Special Extended Version,4K,Thu Dec 24 2020 05:29:58 GMT-0800 (Pacific Standard Time)
58c6eed1-d952-11eb-923e-d95dfd5674ed,21c7b1bd-c854-49cb-a971-a831bb09a440,48,9,13,11,Limited Collector's Edition,4K,Fri Nov 13 2020 00:04:26 GMT-0800 (Pacific Standard Time)
58c6eed2-d952-11eb-923e-d95dfd5674ed,0644318e-d48d-4446-ac18-193c3d86ea9e,10,43,17,30,,Prime Video,Thu May 13 2021 06:21:37 GMT-0700 (Pacific Daylight Time)
58c6eed8-d952-11eb-923e-d95dfd5674ed,d62abb50-b49a-4c45-bfd5-97c28b7e2aec,35,28,36,32,Limited Edition,4K,Sat Jun 26 2021 04:43:33 GMT-0700 (Pacific Daylight Time)
58c6eed9-d952-11eb-923e-d95dfd5674ed,6ac674d3-c9bb-4ad3-96db-8b07166b8919,24,10,12,32,Limited Edition,Blu-ray,Mon Dec 28 2020 17:12:58 GMT-0800 (Pacific Standard Time)
58c6eeda-d952-11eb-923e-d95dfd5674ed,3d4a6533-7cc3-4757-b8e2-a351be5de78f,35,17,27,29,Limited Collector's Edition,DVD,Sun Apr 25 2021 23:11:15 GMT-0700 (Pacific Daylight Time)
58c6eedb-d952-11eb-923e-d95dfd5674ed,7b497ed2-9120-4cf5-a1e7-e287ac000b05,12,18,37,9,Special Edition,4K,Sat Jan 23 2021 00:31:59 GMT-0800 (Pacific Standard Time)
58c6eee1-d952-11eb-923e-d95dfd5674ed,20441a93-8c2d-47d0-9898-d05935d0c4f6,47,6,20,10,Special Edition,4K,Tue Jul 14 2020 16:09:49 GMT-0700 (Pacific Daylight Time)
58c6eee2-d952-11eb-923e-d95dfd5674ed,072a9907-63fd-46f8-b497-26fbde32b45d,49,13,31,3,Collector's Edition,DVD,Fri Dec 04 2020 18:15:00 GMT-0800 (Pacific Standard Time)
58c6eee3-d952-11eb-923e-d95dfd5674ed,355adc2a-f7b0-4705-a217-f69453eb2010,36,28,12,30,Limited Collector's Edition,4K,Fri Jan 08 2021 03:17:51 GMT-0800 (Pacific Standard Time)
58c715c0-d952-11eb-923e-d95dfd5674ed,24641613-df38-4745-afb7-14bf2ec9fea0,16,21,31,16,Limited Collector's Edition,4K,Sat Nov 14 2020 06:09:40 GMT-0800 (Pacific Standard Time)
58c715c1-d952-11eb-923e-d95dfd5674ed,7f809c5b-2bfb-4913-b2d6-d0cac42cd502,8,5,29,4,Limited Collector's Edition,DVD,Wed Apr 07 2021 13:39:50 GMT-0700 (Pacific Daylight Time)
58c715c2-d952-11eb-923e-d95dfd5674ed,00c754a8-e930-44ea-babd-9f7f0a8b3700,37,37,11,29,Special Edition,Blu-ray,Sun Apr 25 2021 09:10:40 GMT-0700 (Pacific Daylight Time)
58c715c3-d952-11eb-923e-d95dfd5674ed,d5b3796c-9f7f-4a47-8f8a-6978afb49ce9,1,32,18,21,Special Edition,Blu-ray,Thu Mar 25 2021 14:36:07 GMT-0700 (Pacific Daylight Time)
58c715c4-d952-11eb-923e-d95dfd5674ed,5a6af856-224b-4d76-a966-79b6bfd43eec,37,20,33,28,Collector's Edition,Prime Video,Fri Jan 08 2021 03:42:19 GMT-0800 (Pacific Standard Time)
58c715c5-d952-11eb-923e-d95dfd5674ed,304c4d50-35f1-44c7-ae11-c8bfe7853240,27,34,36,22,,DVD,Thu Aug 13 2020 13:41:01 GMT-0700 (Pacific Daylight Time)
58c715c6-d952-11eb-923e-d95dfd5674ed,63645e8e-3c03-4b63-84f8-069be9f321f5,20,31,36,8,Special Edition,4K,Wed Sep 30 2020 14:36:48 GMT-0700 (Pacific Daylight Time)
58c715c7-d952-11eb-923e-d95dfd5674ed,e1e4a03e-b9df-4781-b336-c930ff8b71b4,6,10,18,15,Collector's Edition,4K,Wed Apr 07 2021 13:58:47 GMT-0700 (Pacific Daylight Time)
58c715c8-d952-11eb-923e-d95dfd5674ed,959ee190-f665-402f-8b70-6365aaaaae6c,19,33,13,3,Special Extended Version,Prime Video,Wed Jan 06 2021 07:43:27 GMT-0800 (Pacific Standard Time)
58c715c9-d952-11eb-923e-d95dfd5674ed,0959c310-de62-4a83-8f3f-638f60ce912a,23,21,7,30,Special Extended Version,Blu-ray,Thu Sep 17 2020 06:01:58 GMT-0700 (Pacific Daylight Time)
58c715ca-d952-11eb-923e-d95dfd5674ed,dc954e38-4dbc-4a52-9ed3-d3cbaa4449b2,13,37,17,13,Collector's Edition,Blu-ray,Sun Nov 22 2020 08:15:27 GMT-0800 (Pacific Standard Time)
58c715cb-d952-11eb-923e-d95dfd5674ed,f8f766db-6eae-49af-ab7a-989b3c9fc6a7,18,11,18,22,,4K,Thu Jul 30 2020 09:29:11 GMT-0700 (Pacific Daylight Time)
58c715d1-d952-11eb-923e-d95dfd5674ed,a104d63d-28dc-432f-b14d-bbdd74c46aca,0,20,26,20,Special Extended Version,DVD,Fri Jun 11 2021 16:31:17 GMT-0700 (Pacific Daylight Time)
58c715d2-d952-11eb-923e-d95dfd5674ed,68d5726e-a02c-4281-8273-f5dc2d7e81c1,41,19,20,19,Special Extended Version,Prime Video,Wed Aug 05 2020 09:05:57 GMT-0700 (Pacific Daylight Time)
58c715d3-d952-11eb-923e-d95dfd5674ed,b669781f-9964-4775-a63b-423c25fd6c05,6,44,30,23,Collector's Edition,Blu-ray,Thu Mar 18 2021 07:56:24 GMT-0700 (Pacific Daylight Time)
58c715d4-d952-11eb-923e-d95dfd5674ed,b9a7bed6-5cc2-4533-accd-1be7cfe6a205,47,13,36,5,Special Extended Version,4K,Mon May 24 2021 21:58:33 GMT-0700 (Pacific Daylight Time)
58c715d5-d952-11eb-923e-d95dfd5674ed,2a6a85fb-125c-4eeb-82b5-d417405ea850,0,35,38,28,Special Edition,DVD,Tue Feb 02 2021 21:24:25 GMT-0800 (Pacific Standard Time)
58c715d6-d952-11eb-923e-d95dfd5674ed,3d9226d7-751b-40f9-8977-abae5871c723,12,12,24,7,Special Extended Version,DVD,Sat Oct 03 2020 11:37:49 GMT-0700 (Pacific Daylight Time)
58c715d7-d952-11eb-923e-d95dfd5674ed,a83cdfbb-386d-4332-8fdb-f9e9b8c31f50,19,39,7,11,Special Edition,Blu-ray,Sun Nov 08 2020 04:58:52 GMT-0800 (Pacific Standard Time)
58c715d8-d952-11eb-923e-d95dfd5674ed,0ed22876-c4aa-4033-9769-d3aa0ce9913f,7,19,34,31,,Blu-ray,Sun Aug 23 2020 08:01:35 GMT-0700 (Pacific Daylight Time)
58c715d9-d952-11eb-923e-d95dfd5674ed,cbc2f0c7-fbe8-4727-b8d0-070b770b5161,15,6,20,4,Limited Edition,Prime Video,Mon Jan 04 2021 12:23:07 GMT-0800 (Pacific Standard Time)
58c715df-d952-11eb-923e-d95dfd5674ed,063b859b-181f-4822-adb3-ff0f5775432c,30,29,10,26,Collector's Edition,Prime Video,Mon Nov 23 2020 10:30:26 GMT-0800 (Pacific Standard Time)
58c715e0-d952-11eb-923e-d95dfd5674ed,ca03168c-7ec5-469e-8f62-ce8dcac255cf,31,12,37,23,Limited Collector's Edition,4K,Fri Nov 20 2020 13:49:47 GMT-0800 (Pacific Standard Time)
58c715e1-d952-11eb-923e-d95dfd5674ed,60608e60-eccb-4bdc-8d3f-dd9056cf8b1e,1,30,20,27,,DVD,Mon Jun 28 2021 11:26:18 GMT-0700 (Pacific Daylight Time)
58c715e2-d952-11eb-923e-d95dfd5674ed,128d3020-7a51-4d60-a128-d04b21d9920e,49,24,7,11,,4K,Sat May 29 2021 12:05:41 GMT-0700 (Pacific Daylight Time)
58c73cda-d952-11eb-923e-d95dfd5674ed,bd8d6cf9-3a9b-4483-b0cd-4ecc6ef13dd2,22,38,11,29,Limited Edition,DVD,Mon Aug 31 2020 22:01:44 GMT-0700 (Pacific Daylight Time)
58c73cdb-d952-11eb-923e-d95dfd5674ed,2df094d3-2fc5-4421-b15c-c751bf0ee1f5,48,15,26,5,,Blu-ray,Tue Jun 01 2021 16:14:00 GMT-0700 (Pacific Daylight Time)
58c73cdc-d952-11eb-923e-d95dfd5674ed,f701c972-3e66-4ef2-82dc-63c9fb636067,23,7,24,6,Collector's Edition,Prime Video,Sun Aug 02 2020 09:26:43 GMT-0700 (Pacific Daylight Time)
58c73cdd-d952-11eb-923e-d95dfd5674ed,3e849dc3-9d9e-4b91-8fd2-3626c84d7380,20,31,11,12,,DVD,Sat Nov 21 2020 20:20:47 GMT-0800 (Pacific Standard Time)
58c73cde-d952-11eb-923e-d95dfd5674ed,2d9684f2-5bb3-4b8e-921e-605360bad4ce,45,27,27,24,Limited Collector's Edition,Blu-ray,Fri Aug 28 2020 05:57:19 GMT-0700 (Pacific Daylight Time)
58c73cdf-d952-11eb-923e-d95dfd5674ed,34762f74-7c8d-46e1-bc03-00995b068eaa,49,18,27,3,Special Edition,DVD,Sat Dec 19 2020 02:45:48 GMT-0800 (Pacific Standard Time)
58c73ce0-d952-11eb-923e-d95dfd5674ed,ab0f769d-9dd0-4b40-8f4a-52330c227a7a,6,41,12,14,Collector's Edition,4K,Mon Nov 09 2020 01:04:31 GMT-0800 (Pacific Standard Time)
58c73ce6-d952-11eb-923e-d95dfd5674ed,3da996b4-5a9e-4e50-8df2-4faa49d876be,21,20,28,22,Collector's Edition,Prime Video,Wed Nov 25 2020 13:33:42 GMT-0800 (Pacific Standard Time)
58c73ce7-d952-11eb-923e-d95dfd5674ed,d09e71ea-d115-4055-84e0-7249e6a3044b,14,23,33,29,Limited Edition,4K,Sat Jan 09 2021 17:24:20 GMT-0800 (Pacific Standard Time)
58c73ce8-d952-11eb-923e-d95dfd5674ed,64ee1bd4-0a6b-4acf-8f7d-5e61a9af2715,36,32,22,6,Limited Edition,Blu-ray,Tue Nov 03 2020 08:25:10 GMT-0800 (Pacific Standard Time)
58c73ce9-d952-11eb-923e-d95dfd5674ed,4ae4d0de-3def-4fff-9ea4-b1c4816a90a3,22,19,15,23,Collector's Edition,Prime Video,Tue Aug 25 2020 05:09:21 GMT-0700 (Pacific Daylight Time)
58c73cea-d952-11eb-923e-d95dfd5674ed,3709812d-f85a-4bab-9947-056bcc1f0798,3,10,27,6,Limited Edition,4K,Sun Jun 20 2021 02:54:58 GMT-0700 (Pacific Daylight Time)
58c73cf0-d952-11eb-923e-d95dfd5674ed,fcf4324f-89b1-4eea-b628-a7204aa8fdb7,2,22,33,20,Special Edition,4K,Fri Nov 27 2020 14:05:12 GMT-0800 (Pacific Standard Time)
58c73cf1-d952-11eb-923e-d95dfd5674ed,2975ba43-4aaa-4be0-9edb-96c65a280d91,27,25,28,30,Limited Edition,DVD,Wed Mar 24 2021 06:44:51 GMT-0700 (Pacific Daylight Time)
58c73cf2-d952-11eb-923e-d95dfd5674ed,4b1c9abe-cf90-4237-afe6-6236bb650b3d,0,38,39,7,Limited Edition,Prime Video,Tue Nov 17 2020 10:03:20 GMT-0800 (Pacific Standard Time)
58c73cf3-d952-11eb-923e-d95dfd5674ed,542dd68b-4842-4341-9260-3b8e6f181974,7,14,24,3,Special Edition,Prime Video,Fri May 07 2021 06:17:01 GMT-0700 (Pacific Daylight Time)
58c73cf4-d952-11eb-923e-d95dfd5674ed,2f17cb79-bced-44b3-970f-d6f0142c368d,40,8,10,16,Collector's Edition,Prime Video,Tue Jan 05 2021 10:04:44 GMT-0800 (Pacific Standard Time)
58c73cf5-d952-11eb-923e-d95dfd5674ed,6d95d9df-bb0c-4463-9076-7adb47556fda,40,32,22,27,Limited Edition,DVD,Sun Feb 07 2021 19:15:05 GMT-0800 (Pacific Standard Time)
58c73cf6-d952-11eb-923e-d95dfd5674ed,11ff22c1-16d6-4201-96fe-6a72c0463563,27,5,9,30,Limited Collector's Edition,Blu-ray,Thu Apr 29 2021 20:14:09 GMT-0700 (Pacific Daylight Time)
58c73cf7-d952-11eb-923e-d95dfd5674ed,fed7485d-c98b-4003-a28b-fb4746536b74,15,21,24,13,,DVD,Tue Sep 15 2020 13:17:50 GMT-0700 (Pacific Daylight Time)
58c73cf8-d952-11eb-923e-d95dfd5674ed,31ecf05d-d8d8-473a-a669-32555abe72f5,5,6,23,27,Special Extended Version,DVD,Sat May 01 2021 03:12:51 GMT-0700 (Pacific Daylight Time)
58c73cf9-d952-11eb-923e-d95dfd5674ed,bc90ae6d-f05e-4a16-ac97-33ee5c474d1b,44,28,31,7,Limited Collector's Edition,4K,Fri Feb 26 2021 17:52:55 GMT-0800 (Pacific Standard Time)
58c73cfa-d952-11eb-923e-d95dfd5674ed,61a0e6ea-94f9-4bc4-90ad-9c63bab848e3,3,35,15,27,Limited Collector's Edition,Blu-ray,Sat Jun 05 2021 04:30:10 GMT-0700 (Pacific Daylight Time)
58c73cfb-d952-11eb-923e-d95dfd5674ed,8dd344d8-1f42-4e36-a092-baa8628b844f,6,37,38,11,Limited Edition,Prime Video,Fri Sep 25 2020 12:17:57 GMT-0700 (Pacific Daylight Time)
58c73cfc-d952-11eb-923e-d95dfd5674ed,42833068-defd-4c93-9aa1-9fd102a36deb,38,40,19,30,Special Edition,DVD,Wed Dec 09 2020 09:08:19 GMT-0800 (Pacific Standard Time)
58c73cfd-d952-11eb-923e-d95dfd5674ed,9e2654d3-5e16-47f3-8359-90eab0259675,35,13,24,4,Collector's Edition,Prime Video,Sat May 22 2021 16:56:51 GMT-0700 (Pacific Daylight Time)
58c73cfe-d952-11eb-923e-d95dfd5674ed,6b1dbf0f-57d7-4b2c-a7fe-cfe9f9c99c2c,30,20,27,5,,4K,Fri Feb 12 2021 22:06:56 GMT-0800 (Pacific Standard Time)
58c73d04-d952-11eb-923e-d95dfd5674ed,8a4d14bf-ef9e-4092-adf4-ab458473d3a4,28,27,26,9,Special Extended Version,4K,Fri Sep 04 2020 20:16:35 GMT-0700 (Pacific Daylight Time)
58c763e0-d952-11eb-923e-d95dfd5674ed,70a7a154-9680-4ab2-98b8-f53fb960a131,17,21,17,18,Limited Collector's Edition,DVD,Sun Sep 20 2020 03:15:07 GMT-0700 (Pacific Daylight Time)
58c763e1-d952-11eb-923e-d95dfd5674ed,a7b5cb17-f06b-496c-9970-ac27f92d02ba,46,36,17,22,Limited Edition,4K,Tue Jan 26 2021 06:42:31 GMT-0800 (Pacific Standard Time)
58c763e2-d952-11eb-923e-d95dfd5674ed,1f1ff680-6b03-455c-bfa3-4e62ea563c4b,13,28,16,25,Collector's Edition,Blu-ray,Thu Feb 25 2021 02:00:16 GMT-0800 (Pacific Standard Time)
58c763e3-d952-11eb-923e-d95dfd5674ed,760ce832-54f3-44b1-8f9e-9416f3e6eb85,15,37,6,6,,Blu-ray,Sun Feb 21 2021 23:28:11 GMT-0800 (Pacific Standard Time)
58c763e4-d952-11eb-923e-d95dfd5674ed,b5d0b4cb-101b-4a70-bf7c-df11572a1289,16,16,14,25,,Prime Video,Tue Feb 23 2021 21:53:57 GMT-0800 (Pacific Standard Time)
58c763e5-d952-11eb-923e-d95dfd5674ed,006fc934-e461-4cc5-8b06-60812dcc0803,18,22,8,25,,Blu-ray,Sat Nov 28 2020 01:17:08 GMT-0800 (Pacific Standard Time)
58c763e6-d952-11eb-923e-d95dfd5674ed,3c1ea222-1153-4a17-94ff-ed5e2f9643cc,21,9,23,32,Limited Collector's Edition,4K,Sun Apr 25 2021 18:19:50 GMT-0700 (Pacific Daylight Time)
58c763e7-d952-11eb-923e-d95dfd5674ed,ebbc901b-abe6-4ca3-809d-1877db837f47,46,19,32,19,Limited Edition,Prime Video,Sun Feb 07 2021 21:10:10 GMT-0800 (Pacific Standard Time)
58c763e8-d952-11eb-923e-d95dfd5674ed,09ffdc46-db48-41a3-aed2-ccaf7b82c67e,26,42,11,5,,Prime Video,Fri Oct 02 2020 07:30:57 GMT-0700 (Pacific Daylight Time)
58c763e9-d952-11eb-923e-d95dfd5674ed,143af05f-d010-4efd-bbb8-a8dd5523fe1b,1,34,29,7,Collector's Edition,Prime Video,Mon Oct 05 2020 19:35:44 GMT-0700 (Pacific Daylight Time)
58c763ea-d952-11eb-923e-d95dfd5674ed,8eeb5ea2-e3fb-4f24-8762-756d25c5237e,18,26,30,14,,DVD,Mon Sep 28 2020 22:21:46 GMT-0700 (Pacific Daylight Time)
58c763f0-d952-11eb-923e-d95dfd5674ed,ca4d5786-0640-4be7-ae81-2ffd9b9bb4c4,45,31,16,26,Collector's Edition,4K,Sat Nov 14 2020 10:43:30 GMT-0800 (Pacific Standard Time)
58c763f1-d952-11eb-923e-d95dfd5674ed,55fad814-2129-4f4b-9c26-85fc46c5e337,47,25,23,25,Limited Collector's Edition,Blu-ray,Thu Jan 07 2021 17:13:07 GMT-0800 (Pacific Standard Time)
58c763f2-d952-11eb-923e-d95dfd5674ed,de02827d-99a1-4e75-bf7c-2e562fe2167e,9,24,39,4,Special Edition,DVD,Fri Oct 02 2020 10:54:23 GMT-0700 (Pacific Daylight Time)
58c763f3-d952-11eb-923e-d95dfd5674ed,f55107a5-37ae-433e-b232-2e2c02ae956c,24,43,38,11,,Blu-ray,Thu Jul 30 2020 02:16:10 GMT-0700 (Pacific Daylight Time)
58c763f4-d952-11eb-923e-d95dfd5674ed,4a37d325-2a41-4a8b-a2ef-84a97122ef59,1,30,37,12,Limited Collector's Edition,Prime Video,Wed Apr 28 2021 21:49:01 GMT-0700 (Pacific Daylight Time)
58c763f5-d952-11eb-923e-d95dfd5674ed,02e0fccc-6aa9-4504-9a9e-52e60b9cf54d,7,29,25,27,Special Edition,Prime Video,Sat Apr 24 2021 10:36:49 GMT-0700 (Pacific Daylight Time)
58c763f6-d952-11eb-923e-d95dfd5674ed,aac508f1-3e2c-46e6-bd1c-8bcdd56fc2a6,27,32,16,23,Special Edition,DVD,Fri Apr 09 2021 13:00:15 GMT-0700 (Pacific Daylight Time)
58c763f7-d952-11eb-923e-d95dfd5674ed,c65888fb-56af-4682-a7f3-60e673b20f29,3,19,5,3,Special Edition,4K,Mon Dec 07 2020 10:02:08 GMT-0800 (Pacific Standard Time)
58c763f8-d952-11eb-923e-d95dfd5674ed,117c966c-9ff6-4273-a4b0-b1026e090d89,42,14,8,30,Collector's Edition,DVD,Wed Jan 20 2021 21:07:03 GMT-0800 (Pacific Standard Time)
58c763f9-d952-11eb-923e-d95dfd5674ed,e68c5255-2a54-492c-9b3b-1bbbb91f5a55,36,7,35,30,Limited Collector's Edition,Prime Video,Sun Oct 11 2020 01:46:30 GMT-0700 (Pacific Daylight Time)
58c763fa-d952-11eb-923e-d95dfd5674ed,6cead43c-ccb9-438b-a4ce-a86c6ac4230e,12,34,31,24,Special Extended Version,DVD,Mon Jun 28 2021 01:08:00 GMT-0700 (Pacific Daylight Time)
58c763fb-d952-11eb-923e-d95dfd5674ed,b44b0cde-9fa5-4ff6-bef8-6011b1bc8ec4,42,13,22,8,Limited Collector's Edition,Prime Video,Tue Jul 07 2020 20:49:19 GMT-0700 (Pacific Daylight Time)
58c763fc-d952-11eb-923e-d95dfd5674ed,327fc5e4-1de0-4750-9867-6e50d0b14af5,13,16,17,24,Special Extended Version,4K,Wed Apr 07 2021 08:36:51 GMT-0700 (Pacific Daylight Time)
58c763fd-d952-11eb-923e-d95dfd5674ed,9b745669-5c67-48e4-9ad8-a8b32ec7a018,22,37,38,26,Limited Collector's Edition,Prime Video,Mon Nov 16 2020 01:48:54 GMT-0800 (Pacific Standard Time)
58c763fe-d952-11eb-923e-d95dfd5674ed,f01b939e-feb2-4b23-b7f9-19f26a543013,20,18,27,30,Special Edition,Prime Video,Sun Mar 21 2021 14:52:29 GMT-0700 (Pacific Daylight Time)
58c763ff-d952-11eb-923e-d95dfd5674ed,4a018adb-332f-4b73-81f4-be877cea32bf,4,19,17,29,Special Extended Version,Prime Video,Mon Jun 28 2021 13:37:58 GMT-0700 (Pacific Daylight Time)
58c76400-d952-11eb-923e-d95dfd5674ed,90a070e3-c2b5-4747-a43a-0666abfa874d,0,28,31,5,Special Extended Version,Blu-ray,Sun May 02 2021 14:37:36 GMT-0700 (Pacific Daylight Time)
58c76401-d952-11eb-923e-d95dfd5674ed,7d386343-5472-42aa-b26a-889c7d4dee9e,41,42,21,15,Limited Collector's Edition,DVD,Mon Apr 26 2021 17:50:23 GMT-0700 (Pacific Daylight Time)
58c76402-d952-11eb-923e-d95dfd5674ed,4326abae-20e4-4ddb-916a-24259ab9db20,23,26,21,30,Collector's Edition,DVD,Mon Jun 14 2021 00:09:37 GMT-0700 (Pacific Daylight Time)
58c76408-d952-11eb-923e-d95dfd5674ed,5ec12b0a-28fe-4ae6-b857-d4977f9ebe6a,11,18,14,13,Special Edition,DVD,Thu Mar 18 2021 14:33:19 GMT-0700 (Pacific Daylight Time)
58c76409-d952-11eb-923e-d95dfd5674ed,4c49b7a9-6701-4596-b1a4-cfecc65ac015,3,25,6,4,Limited Collector's Edition,4K,Sun Dec 20 2020 07:40:54 GMT-0800 (Pacific Standard Time)
58c7640f-d952-11eb-923e-d95dfd5674ed,1ae6c262-44fe-42a9-b64c-c1a5ce235537,1,23,39,24,,4K,Fri Sep 25 2020 21:53:53 GMT-0700 (Pacific Daylight Time)
58c76410-d952-11eb-923e-d95dfd5674ed,b3df4003-5890-4b15-86d3-ae4d53f5086b,30,5,15,23,Collector's Edition,Blu-ray,Mon Feb 08 2021 17:50:49 GMT-0800 (Pacific Standard Time)
58c76411-d952-11eb-923e-d95dfd5674ed,0d09baad-266a-4095-bcef-474c10bd0964,18,37,18,4,Limited Edition,4K,Thu May 27 2021 11:00:18 GMT-0700 (Pacific Daylight Time)
58c76412-d952-11eb-923e-d95dfd5674ed,51147a16-ffc6-4258-8026-6a0651854c84,38,11,20,20,Collector's Edition,4K,Mon Aug 24 2020 10:37:44 GMT-0700 (Pacific Daylight Time)
58c76413-d952-11eb-923e-d95dfd5674ed,f2ea51f0-172f-4f19-bbcc-a5db9b403dc4,48,24,20,30,Special Extended Version,Blu-ray,Wed Jun 09 2021 07:39:49 GMT-0700 (Pacific Daylight Time)
58c76414-d952-11eb-923e-d95dfd5674ed,a51545f6-e0f5-4b91-b825-13dabcbef013,34,39,32,24,Collector's Edition,DVD,Sun Jul 19 2020 06:11:59 GMT-0700 (Pacific Daylight Time)
58c76415-d952-11eb-923e-d95dfd5674ed,34824db9-045c-4e2e-9cdc-892df523498b,7,41,12,26,Special Extended Version,DVD,Fri May 21 2021 02:43:58 GMT-0700 (Pacific Daylight Time)
58c7641b-d952-11eb-923e-d95dfd5674ed,e39df13a-e7be-490f-8bf8-30529ba97255,38,19,9,26,,Blu-ray,Fri Jul 31 2020 19:24:38 GMT-0700 (Pacific Daylight Time)
58c7641c-d952-11eb-923e-d95dfd5674ed,7ea508ef-959c-4936-82de-4e9148885978,28,12,18,26,Special Edition,Prime Video,Fri Feb 12 2021 21:06:10 GMT-0800 (Pacific Standard Time)
58c7641d-d952-11eb-923e-d95dfd5674ed,d8faac56-0a9a-482d-806c-86c86d234715,37,16,26,13,Special Edition,DVD,Wed Jul 01 2020 21:31:43 GMT-0700 (Pacific Daylight Time)
58c7641e-d952-11eb-923e-d95dfd5674ed,fd8879f4-f9ac-4510-8a6d-c8c87493c935,45,21,30,26,Special Extended Version,4K,Thu Dec 31 2020 07:28:50 GMT-0800 (Pacific Standard Time)
58c7641f-d952-11eb-923e-d95dfd5674ed,a0183816-06f0-48f2-94c6-dbbb4efb1687,49,13,21,9,,Prime Video,Wed Jun 02 2021 00:36:31 GMT-0700 (Pacific Daylight Time)
58c76420-d952-11eb-923e-d95dfd5674ed,d755d2fe-0bd3-4729-837f-3d12c0d58158,44,7,15,13,Special Edition,Blu-ray,Sun Oct 18 2020 07:35:28 GMT-0700 (Pacific Daylight Time)
58c76421-d952-11eb-923e-d95dfd5674ed,83f17ad3-892e-4a63-b962-491d5b303cc4,40,31,19,11,Collector's Edition,4K,Sat Jan 23 2021 19:23:46 GMT-0800 (Pacific Standard Time)
58c76422-d952-11eb-923e-d95dfd5674ed,4514a185-8eee-43b0-b3dc-13be882b2267,41,44,9,31,Special Extended Version,Blu-ray,Mon Jan 11 2021 16:50:32 GMT-0800 (Pacific Standard Time)
58c76423-d952-11eb-923e-d95dfd5674ed,dd96a8ab-36a1-4076-b0e9-2437b6046ba5,38,40,36,9,Collector's Edition,Prime Video,Thu Aug 06 2020 11:33:41 GMT-0700 (Pacific Daylight Time)
58c76424-d952-11eb-923e-d95dfd5674ed,0a82258a-a00d-41b8-8128-aa8495fcab18,47,26,30,31,Special Edition,DVD,Wed Oct 14 2020 21:52:51 GMT-0700 (Pacific Daylight Time)
58c76425-d952-11eb-923e-d95dfd5674ed,5f2240a0-f132-42ee-9b1a-e011334755e7,17,11,9,20,Limited Collector's Edition,4K,Mon Jun 07 2021 06:46:38 GMT-0700 (Pacific Daylight Time)
58c76426-d952-11eb-923e-d95dfd5674ed,6a40746e-8078-48fe-a3f5-2b7eca976096,11,25,28,14,Special Edition,4K,Wed Apr 14 2021 15:11:09 GMT-0700 (Pacific Daylight Time)
58c76427-d952-11eb-923e-d95dfd5674ed,40b9686f-69b7-42e3-996f-c5772f6edbd4,31,9,23,17,Limited Collector's Edition,Blu-ray,Thu May 06 2021 01:20:43 GMT-0700 (Pacific Daylight Time)
58c76428-d952-11eb-923e-d95dfd5674ed,6a13e1c9-86f7-4467-86c7-cfbaec58ac81,14,20,27,9,Collector's Edition,4K,Thu Oct 08 2020 00:31:14 GMT-0700 (Pacific Daylight Time)
